DateTime,user_name,Cpu Count,Cpu Working Time,Cpu Idle Time,Cpu Percent
2022-03-02 05:09:53.477280,zsnyder@example.org,2,426,393,80.78822565667767
2021-11-19 17:13:11.600551,emurphy@example.net,2,561,396,26.88067485976935
2021-01-11 16:29:23.921406,toddwilliams@example.org,5,52,374,93.84692374164717
2020-06-27 06:43:31.935787,nancy39@example.org,3,216,513,56.71244595628081
2020-11-08 10:08:47.338805,trevor46@example.com,1,851,380,25.39567227322842
2023-01-27 01:39:40.152271,rgates@example.org,3,366,195,86.42635687440367
2023-04-12 04:09:46.432264,ikhan@example.com,2,714,376,82.69374181401507
2023-06-10 03:05:38.076022,wbender@example.net,7,487,95,2.6818862489480955
2022-04-09 14:32:19.730314,davisjennifer@example.net,8,934,126,21.604819595575663
2022-04-14 04:50:07.558352,johnsondavid@example.org,2,657,750,79.94474231517788
2022-12-01 04:11:04.725752,emilyramirez@example.com,3,605,936,73.05389436961538
2021-02-26 14:31:13.076151,alexis98@example.net,1,147,718,54.809091306734814
2022-01-03 11:00:19.981925,kimberly30@example.org,6,805,938,99.66924235893607
2022-03-25 17:06:44.125422,wbender@example.net,6,880,949,66.19639788311011
2021-10-26 11:24:03.458389,kimberly30@example.org,1,748,761,67.80595558526771
2022-01-23 04:52:42.478903,josebrown@example.com,3,456,776,92.6536072584809
2021-03-01 16:49:45.385296,simmonsjoseph@example.org,5,770,17,20.95553116974148
2022-03-05 09:25:58.389491,patricia24@example.net,7,509,964,83.6126268339866
2022-08-24 14:05:29.730047,emilyramirez@example.com,1,770,215,94.56362504476272
2022-06-04 21:32:18.266016,randall95@example.org,3,88,400,60.21169578269304
2021-01-16 14:58:29.087453,johnsondavid@example.org,5,176,523,4.758530438557851
2020-11-08 19:00:52.185602,vwilson@example.org,8,364,650,68.73536291294971
2022-07-20 14:15:48.865891,rodney52@example.com,4,482,15,53.863955172227094
2020-10-31 10:01:47.833043,barbaratodd@example.org,4,864,136,67.18941914952417
2021-07-11 08:25:03.301758,bergereric@example.com,7,228,235,23.18637719129032
2021-06-28 15:17:37.152285,ryancampbell@example.net,8,429,437,48.90545060574214
2022-07-16 18:55:37.139137,rguzman@example.com,2,88,764,81.9436236796759
2021-08-01 17:18:09.603544,emurphy@example.net,6,402,941,80.11492626213017
2022-08-20 04:31:35.193637,trevor46@example.com,7,920,976,13.413793178702015
2021-06-13 18:43:01.858386,wbender@example.net,2,860,790,48.147374033004745
2020-07-07 18:58:24.129589,johnsondavid@example.org,8,379,640,87.32362375545328
2020-07-30 19:59:55.656107,dle@example.net,6,664,24,87.10664194675844
2023-04-22 04:17:11.744924,rodney52@example.com,4,864,658,9.617982661970148
2022-10-26 02:17:17.216263,josebrown@example.com,2,615,491,43.36774756801013
2021-05-01 04:47:31.158008,kimberlyburns@example.org,2,25,799,67.68433744222983
2021-04-04 01:02:19.788308,emurphy@example.net,3,633,615,39.492790336814885
2023-07-08 06:55:33.481059,nancy39@example.org,4,412,275,25.85851575082905
2020-08-11 20:48:03.257217,amywashington@example.com,2,877,316,73.09677682660741
2021-05-28 17:27:06.798858,trevor46@example.com,7,862,917,15.537363536587744
2023-04-02 17:16:40.190744,rgates@example.org,2,891,820,18.60558124573973
2020-04-07 12:04:36.603168,emurphy@example.net,8,122,584,83.97023559876418
2023-06-19 09:37:22.804673,emilyramirez@example.com,4,453,389,69.73557383834975
